Chr Gene nSNPs nSims Start Stop Test Pvalue Best-SNP SNP-pvalue
"11" "OR4C6" 5 1000 55432642 55433572 7.51626962116419 0.204795204795205 "rs184676715" 0.0302454000000001
"11" "OR4D10" 4 1000 59244902 59245838 4.73930516364233 0.331668331668332 "rs150157498" 0.0781826000000003
"11" "OR4D11" 2 1000 59271048 59271984 3.97652281657565 0.134865134865135 "rs145174711" 0.0587678999999997
"11" "OR4D5" 5 1000 123810323 123811280 4.47672147789568 0.468531468531469 "rs17127996" 0.0479379999999997
"11" "OR4D6" 12 1000 59224433 59225378 5.83598436452977 0.85014985014985 "rs17500380" 0.20976
"11" "OR4D9" 7 1000 59282385 59283330 10.7340995976987 0.140859140859141 "rs142030077" 0.0101861
"11" "OR4S1" 5 1e+05 48327774 48328704 13.2644426066305 0.022169778302217 "rs35930119" 0.0109688
"11" "OR4X1" 8 1e+06 48285412 48286330 49.7134956145478 7.8999921000079e-05 "rs16905753" 7.77946999999992e-07
"11" "OR4X2" 4 1e+05 48266655 48267567 8.23064491704236 0.0824891751082489 "rs147291911" 0.011476
"11" "OR51A2" 2 1000 4976001 4976943 0.60985051291137 0.749250749250749 "rs28482315" 0.490211
"11" "OR51A4" 5 1000 4967388 4968330 4.83299279523411 0.445554445554446 "rs138759379" 0.0951305000000003
"11" "OR51A7" 7 1000 4928599 4929538 2.7869426933099 0.88011988011988 "rs7119629" 0.174014
"11" "OR51B2" 11 1000 5344527 5345582 12.1792618039591 0.274725274725275 "rs11036814" 0.155159
"11" "OR51B4" 5 1000 5322243 5323176 1.93731341656247 0.705294705294705 "rs115517769" 0.432904
"11" "OR51B6" 19 1000 5372737 5373676 29.541198639722 0.178821178821179 "rs5006887" 0.138510000000002
"11" "OR51D1" 7 1e+06 4660944 4662068 43.3833788066574 0.000393999606000394 "rs117132486" 3.47608000000001e-08
"11" "OR51E1" 79 1e+05 4665155 4676716 172.693713449078 0.024919750802492 "rs149084031" 2.18916999999997e-07
"11" "OR51E2" 104 1e+06 4701400 4719076 565.721807025798 5.999994000006e-06 "rs111546263" 5.55009000000005e-07
"11" "OR51F1" 21 1000 4790208 4791147 13.8283988316363 0.543456543456543 "rs11033793" 0.0967965999999995
"11" "OR51F2" 3 1000 4842615 4843644 1.43885282751603 0.687312687312687 "rs7114668" 0.367436
"11" "OR51G1" 10 1000 4944603 4945569 10.7193547040906 0.336663336663337 "rs147552359" 0.106027999999999
"11" "OR51G2" 3 1000 4935948 4936893 5.2850016731621 0.166833166833167 "rs16907312" 0.0930357999999997
"11" "OR51I1" 11 1000 5461771 5462783 6.79788404389946 0.658341658341658 "rs60832895" 0.185478
"11" "OR51I2" 9 1000 5474637 5475707 11.7912900229309 0.232767232767233 "rs76300102" 0.102455
"11" "OR51L1" 8 1000 5020212 5021160 8.06794735584929 0.410589410589411 "rs10768450" 0.163665
"11" "OR51M1" 11 1000 5410606 5411664 15.6659940382947 0.156843156843157 "rs2736531" 0.126244
"11" "OR51Q1" 18 1000 5443340 5444436 29.7474243873286 0.118881118881119 "rs2736590" 0.126321
"11" "OR51S1" 8 1e+05 4869466 4870438 19.8846495602759 0.0622993770062299 "rs12361955" 0.0421356999999999
"11" "OR51T1" 4 1000 4903048 4904113 2.72876618300317 0.616383616383616 "rs78644275" 0.23289
"11" "OR51V1" 4 1000 5220964 5221930 4.35636897228175 0.344655344655345 "rs61735021" 0.198163
"11" "OR52A1" 4 1000 5172660 5173599 2.12809405960687 0.686313686313686 "rs112098990" 0.248182
"11" "OR52A5" 2 1000 5152921 5153872 0.0188265135068366 0.992007992007992 "rs117695341" 0.912588
"11" "OR52B2" 3 1000 6190584 6191556 2.35338432933756 0.509490509490509 "rs201902095" 0.162117999999999
"11" "OR52B4" 7 1000 4388492 4389616 4.84054287197471 0.628371628371628 "rs11031961" 0.121749000000001
"11" "OR52B6" 8 1000 5602106 5603114 5.91016703580087 0.488511488511489 "rs74053516" 0.106062
"11" "OR52D1" 10 1e+05 5509914 5510978 18.8727499986172 0.0603493965060349 "rs417425" 0.0594101
"11" "OR52E2" 10 1000 5079879 5080857 7.21666099370812 0.684315684315684 "rs143130497" 0.0632893
"11" "OR52E4" 9 1000 5905522 5906461 6.70239856425226 0.518481518481518 "rs61876191" 0.0300635
"11" "OR52E6" 15 1000 5862185 5863127 11.6422676118698 0.361638361638362 "rs10742809" 0.242559
"11" "OR52E8" 6 1000 5877978 5878932 2.28264326245699 0.805194805194805 "rs117008856" 0.266274
"11" "OR52H1" 9 1000 5565790 5566753 6.56283353791727 0.611388611388611 "rs141221247" 0.223594000000001
"11" "OR52I1" 9 1e+05 4615268 4616243 18.6307747243928 0.04049959500405 "rs200837036" 0.000192903000000001
"11" "OR52I2" 5 1000 4608020 4609135 4.2107678891463 0.361638361638362 "rs562772899" 0.0964229000000001
"11" "OR52J3" 8 1000 5067755 5068691 4.33401655764367 0.633366633366633 "rs17350764" 0.105806
"11" "OR52K1" 4 1e+05 4510108 4511138 23.0074134932526 0.001269987300127 "rs331510" 0.000295733000000006
"11" "OR52K2" 7 1000 4470524 4471591 6.52525686983351 0.440559440559441 "rs117540999" 0.191694000000001
"11" "OR52L1" 11 1000 6007121 6008215 3.9367795267662 0.915084915084915 "rs186343423" 0.176012
"11" "OR52M1" 11 1e+05 4566420 4567374 28.5382471633785 0.003679963200368 "rs2657167" 0.00139769
"11" "OR52N1" 9 1000 5809083 5810046 5.72277817857964 0.644355644355644 "rs11039038" 0.236322
"11" "OR52N2" 11 1000 5841565 5842531 8.744851460516 0.456543456543457 "rs8181512" 0.173597
"11" "OR52N4" 9 1000 5775922 5776959 4.9835537181897 0.745254745254745 "rs142159415" 0.0828723999999997
"11" "OR52R1" 8 1000 4824662 4825610 15.4635747613816 0.106893106893107 "rs6578533" 0.0580215999999997
"11" "OR52W1" 3 1e+05 6220453 6221416 9.85321773286598 0.026119738802612 "rs141444024" 0.00175348
"11" "OR56A1" 3 1000 6047900 6048971 2.5243097403918 0.4995004995005 "rs11040335" 0.119979
"11" "OR56A3" 2 1000 5968576 5969524 0.548472412819224 0.743256743256743 "rs10769378" 0.58732
"11" "OR56A4" 8 1000 6023280 6024378 2.03407148078783 0.953046953046953 "rs11040249" 0.503855
"11" "OR56A5" 6 1000 5988782 5989724 3.53261879871693 0.729270729270729 "rs116908319" 0.155518
"11" "OR56B1" 7 1000 5757677 5758768 3.08256529872334 0.84015984015984 "rs191729390" 0.10519
"11" "OR56B4" 6 1000 6129008 6129968 9.02883441144295 0.115884115884116 "rs151312505" 0.105914000000001
"11" "OR5A1" 6 1000 59210641 59211589 2.32973052217133 0.728271728271728 "rs72923336" 0.382391
"11" "OR5A2" 3 1000 59189451 59190426 0.862989693580748 0.657342657342657 "rs17153691" 0.388006
"11" "OR5AK2" 4 1e+05 56756388 56757318 11.2061600668879 0.032779672203278 "rs61886711" 0.00314920000000002
"11" "OR5AK4P" 4 1e+05 56805008 56805935 8.98053480369382 0.0626993730062699 "rs11228882" 0.00437561999999998
"11" "OR5AN1" 1 1000 59131931 59132867 0.488585410187107 0.495504495504495 "rs7941190" 0.484559
"11" "OR5AP2" 2 1e+05 56408964 56409915 7.43716907081684 0.023889761102389 "rs11606499" 0.0127342
"11" "OR5AR1" 5 1000 56431161 56432094 5.30484405679822 0.368631368631369 "rs77272836" 0.0363554999999998
"11" "OR5AS1" 6 1000 55797894 55798869 0.354866192307314 0.923076923076923 "rs148523609" 0.552152
"11" "OR5B12" 7 1000 58206592 58207646 6.31671300232613 0.363636363636364 "rs11229457" 0.0571715999999997
"11" "OR5B17" 4 1000 58125597 58126542 6.74624756901747 0.108891108891109 "rs4127353" 0.0704790000000005
"11" "OR5B2" 8 1e+05 58189737 58190786 13.2891292830089 0.0664493355066449 "rs1893902" 0.0552281
"11" "OR5B21" 1 1000 58274648 58275578 1.41132234775466 0.221778221778222 "rs117428850" 0.234837
"11" "OR5B3" 12 1000 58169937 58170882 25.1914525583703 0.114885114885115 "rs11229411" 0.0820767000000001
"11" "OR5D13" 3 1000 55540913 55541858 3.74483238948805 0.317682317682318 "rs11230983" 0.0743686999999999
"11" "OR5D14" 7 1e+05 55563031 55563976 23.9854308783276 0.00786992130078699 "rs76383258" 3.77919999999993e-05
"11" "OR5D16" 6 1000 55606227 55607214 10.8512302828 0.117882117882118 "rs11231253" 0.0600951999999998
"11" "OR5D18" 4 1000 55587105 55588047 2.46034012943492 0.662337662337662 "rs146541517" 0.155793000000001
"11" "OR5E1P" 3 1000 7870597 7871118 0.955888595483898 0.795204795204795 "rs11041601" 0.346894
"11" "OR5F1" 11 1e+05 55761156 55762101 29.4338496585179 0.013589864101359 "rs66470326" 0.00925421999999998
"11" "OR5I1" 8 1000 55702931 55703876 5.1675747949215 0.511488511488511 "rs4367963" 0.0848399
"11" "OR5J2" 7 1e+05 55944093 55945032 14.0858645280487 0.0666993330066699 "rs4489763" 0.0458237000000002
"11" "OR5L1" 6 1e+05 55578942 55579878 21.7978972537407 0.027679723202768 "rs144467940" 0.0143229
"11" "OR5L2" 7 1e+05 55594694 55595630 12.783746152751 0.124508754912451 "rs34929168" 0.0850882999999999
"11" "OR5M1" 3 1e+05 56380030 56380978 7.49202615447196 0.0582894171058289 "rs151301846" 0.0212744999999999
"11" "OR5M10" 5 1000 56344249 56345197 2.89982689347864 0.543456543456543 "rs10896488" 0.166234
"11" "OR5M11" 7 1000 56309815 56310733 6.28300497134769 0.374625374625375 "rs59345582" 0.0588695000000007
"11" "OR5M3" 7 1000 56236963 56238014 11.4121683891656 0.111888111888112 "rs377328992" 0.0200673
"11" "OR5M8" 6 1000 56257910 56258846 7.32121139244851 0.114885114885115 "rs140178134" 0.148183
"11" "OR5M9" 10 1000 56229944 56230877 12.1929119503923 0.25974025974026 "rs117658855" 0.0582075999999997
"11" "OR5P2" 14 1000 7817520 7818489 5.71721987099687 0.622377622377622 "rs149186820" 0.153672000000002
"11" "OR5P3" 6 1000 7846583 7847519 5.36738106122995 0.44955044955045 "rs149500920" 0.0286662000000002
"11" "OR5R1" 10 1e+05 56184733 56185708 32.773860952217 0.010769892301077 "rs6591324" 0.00205200999999999
"11" "OR5T1" 3 1e+05 56043114 56044095 6.64917078535952 0.0910390896091039 "rs7125697" 0.0407943000000001
"11" "OR5T2" 12 1e+05 55999581 56000661 20.9059112687837 0.0732392676073239 "rs10791893" 0.0259066
"11" "OR5T3" 6 1e+05 56019675 56020698 12.6377535652294 0.012989870101299 "rs116934598" 0.00869581000000003
"11" "OR5W2" 10 1000 55681125 55682058 11.8957374405064 0.263736263736264 "rs12419022" 0.0685646000000001
"11" "OR6A2" 5 1000 6815755 6817139 3.41466864404761 0.613386613386613 "rs7122644" 0.133404999999999
"11" "OR6M1" 6 1000 123676115 123677057 5.30624573497808 0.461538461538462 "rs112514567" 0.113195999999999
"11" "OR6Q1" 7 1000 57798424 57799378 6.52885961523029 0.323676323676324 "rs7123727" 0.110051999999999
"11" "OR6T1" 10 1e+05 123813573 123814545 35.3133824510554 0.012049879501205 "rs139333041" 0.00941976000000001
"11" "OR6X1" 2 1000 123624287 123625226 2.73714078330866 0.256743256743257 "rs12364099" 0.0988007000000002
"11" "OR7E12P" 7 1000 3411936 3413145 10.7686435484732 0.167832167832168 "rs543555678" 0.0850314999999996
"11" "OR7E14P" 6 1e+06 17073432 17074591 28.540672557768 8.999991000009e-05 "rs34107322" 7.86194000000009e-07
"11" "OR7E2P" 6 1000 86567972 86568996 4.58785350089582 0.582417582417582 "rs534551027" 0.187057
"11" "OR7E5P" 85 1000 55746178 55753881 76.5817371050263 0.330669330669331 "rs73465727" 6.21540999999996e-05
"11" "OR8A1" 2 1e+05 124439964 124440945 5.28829967303706 0.0777892221077789 "rs12792184" 0.0216890000000001
"11" "OR8B12" 2 1e+05 124412617 124413550 7.22148332548175 0.00699993000069999 "rs140680123" 0.028033
"11" "OR8B2" 6 1000 124252297 124253239 1.68963454292973 0.9000999000999 "rs503220" 0.340292
"11" "OR8B3" 6 1000 124266305 124267247 11.3390638857188 0.104895104895105 "rs28398895" 0.0787898000000001
"11" "OR8B4" 7 1000 124293837 124294767 7.8239282982076 0.228771228771229 "rs150220405" 0.0529345999999999
"11" "OR8B8" 2 1000 124310045 124310981 4.84186808638135 0.101898101898102 "rs117277258" 0.0808667999999996
"11" "OR8D1" 7 1000 124179735 124180662 1.41208263119697 0.942057942057942 "rs57552127" 0.512018
"11" "OR8D2" 4 1000 124189157 124190093 5.28382519556598 0.260739260739261 "rs2466620" 0.227693
"11" "OR8D4" 10 1000 123777138 123778083 16.0578423802733 0.15984015984016 "rs10790610" 0.0429308999999998
"11" "OR8G2" 9 1e+05 124095343 124096368 15.2537917331518 0.0826891731082689 "rs2512268" 0.0588097999999999
"11" "OR8G5" 12 1e+05 124134722 124135763 23.4231726249563 0.0739792602073979 "rs2512166" 0.0566604000000002
"11" "OR8H1" 6 1000 56057602 56058538 7.49937831660669 0.258741258741259 "rs11600896" 0.00973083
"11" "OR8H2" 12 1e+05 55872518 55873457 24.1052768603386 0.0692093079069209 "rs142973016" 0.00173348
"11" "OR8H3" 16 1e+05 55889848 55890787 47.7185717452636 0.036639633603664 "rs7107077" 4.01107000000003e-06
"11" "OR8I2" 8 1000 55860783 55861716 3.23242510560254 0.685314685314685 "rs147380855" 0.108552999999999
"11" "OR8J1" 12 1e+05 56127690 56128764 39.5993077661748 0.003659963400366 "rs140351903" 0.00118481000000002
"11" "OR8J3" 6 1000 55904246 55905194 11.8622161762775 0.117882117882118 "rs17150102" 0.0696498
"11" "OR8K1" 9 1000 56113514 56114474 10.6517699283833 0.182817182817183 "rs1905055" 0.0182482
"11" "OR8K3" 3 1000 56085782 56086721 5.83236330304583 0.122877122877123 "rs960193" 0.0173332000000001
"11" "OR8K5" 2 1000 55926869 55927793 0.0680370139327876 0.957042957042957 "rs141612231" 0.795062
"11" "OR8U1" 5 1000 56143099 56144029 8.17935596943115 0.13986013986014 "rs78460947" 0.0519230000000001
"11" "OR8U8" 5 1000 56143099 56143975 8.17935596943115 0.141858141858142 "rs78460947" 0.0519230000000001
"11" "OR9G1" 2 1000 56467863 56468781 0.422022993529716 0.823176823176823 "rs139056489" 0.575289
"11" "OR9G4" 5 1e+06 56510303 56511287 43.7345969477424 1.3999986000014e-05 "rs1397053" 1.26366000000002e-05
"11" "OR9G9" 2 1000 56467863 56468781 0.422022993529716 0.823176823176823 "rs139056489" 0.575289
"11" "OR9I1" 6 1000 57885971 57886916 5.20619090596726 0.407592407592408 "rs78218902" 0.0441316000000001
"11" "OR9Q1" 884 1e+05 57791352 57949038 1819.58459423853 0.013319866801332 "rs1451321" 5.69009999999995e-05
"11" "OR9Q2" 8 1e+05 57957905 57958990 33.1014621333943 0.001829981700183 "rs34337292" 0.000950100999999994
"11" "ORAOV1" 48 1000 69480331 69490165 61.7169496503431 0.111888111888112 "rs1789165" 0.0408601999999996
"11" "OSBP" 174 1e+05 59341870 59383617 412.353707896552 0.015459845401546 "rs116936920" 1.21198999999998e-05
"11" "OSBPL5" 613 1000 3108345 3186582 623.223143917826 0.307692307692308 "rs145223061" 0.00272608999999999
"11" "OTOG" 470 1e+05 17568919 17667491 738.479137387734 0.033029669703303 "rs139600616" 0.000349711999999994
"11" "OTUB1" 43 1e+06 63753324 63765892 134.314309503797 0.00123099876900123 "rs11231671" 0.000908572999999997
"11" "OVCH2" 116 1e+05 7711154 7727941 220.725120288002 0.015309846901531 "rs573492001" 0.0028682
"11" "OVOL1" 54 1e+06 65554504 65564690 513.998556044399 9.99999000001e-07 "rs644740" 5.47394000000011e-15
"11" "OVOL1-AS1" 11 1e+06 65556471 65558339 95.8708867779081 1.999998000002e-06 "rs5792371" 2.19533000000002e-08
"11" "P2RX3" 133 1e+05 57105840 57137549 462.772248218714 0.001719982800172 "rs72923903" 1.23902000000003e-06
"11" "P4HA3" 238 1e+05 73977693 74022721 521.197217628244 0.024469755302447 "rs115020738" 0.000229646999999999
"11" "PACS1" 572 1e+06 65837823 66012218 1740.88145173732 0.00118799881200119 "rs1300706" 5.86853999999993e-06
"11" "PAK1" 628 1000 77033059 77185108 481.80127960185 0.577422577422577 "rs183967979" 6.90286999999989e-06
"11" "PANX1" 264 1e+05 93862093 93915137 636.638229915945 0.00572994270057299 "rs4073612" 0.000924953999999981
"11" "PANX3" 39 1000 124481452 124490251 41.4891352432759 0.222777222777223 "rs182587012" 0.00776658000000002
"11" "PARVA" 806 1e+05 12399025 12556903 1170.32427194188 0.024809751902481 "rs7107537" 1.87046999999997e-05
"11" "PATE1" 29 1000 125616187 125619743 49.228750859843 0.107892107892108 "rs1054997" 0.00315675
"11" "PATE2" 16 1000 125646027 125648714 22.4255195166169 0.107892107892108 "rs4937035" 0.0131647
"11" "PATE3" 12 1000 125658005 125661495 9.46488373072239 0.502497502497502 "rs501527" 0.0575546000000006
"11" "PATE4" 46 1000 125703210 125709967 39.2342483960252 0.49050949050949 "rs10893434" 0.0793871000000001
"11" "PATL1" 106 1e+05 59404191 59436511 211.095391584812 0.022909770902291 "rs146206637" 0.00133863000000001
"11" "PAUPAR" 7 1e+06 31848113 31850850 27.194062628114 0.000364999635000365 "rs3026344" 8.50452000000005e-06
"11" "PAUPAR" 7 1e+06 31848113 31850850 27.194062628114 0.000373999626000374 "rs3026344" 8.50452000000005e-06
"11" "PCF11" 98 1000 82868136 82896835 113.888066662893 0.184815184815185 "rs186989959" 0.00458258000000001
"11" "PCNXL3" 78 1e+06 65383782 65404910 393.989971760637 9.99999000001e-07 "rs4930295" 8.85155999999977e-08
"11" "PCSK7" 143 1e+06 117075786 117103241 554.552529255191 0.000142999857000143 "rs659955" 9.86051999999976e-08
"11" "PDDC1" 46 1e+05 767222 777487 99.617120688797 0.034419655803442 "rs4963162" 0.00955541999999999
"11" "PDE3B" 738 1e+06 14665268 14893604 1634.17294133684 0.00165799834200166 "rs10766194" 0.000114755000000002
"11" "PDGFD" 1363 1000 103777913 104035027 1320.3355234356 0.424575424575425 "rs881365" 2.07477000000005e-05
"11" "PDHX" 520 1000 34937676 35017675 261.571137856271 0.866133866133866 "rs141914381" 0.0135563
"11" "PDZD3" 17 1000 119056165 119060932 14.7245742752628 0.395604395604396 "rs201281540" 0.0209459
"11" "PEX16" 33 1e+06 45931219 45939674 161.277376071472 0.000274999725000275 "rs11553094" 1.38662999999998e-06
"11" "PEX16" 33 1e+06 45931219 45939674 161.277376071472 0.000267999732000268 "rs11553094" 1.38662999999998e-06
"11" "PGA3" 5 1000 60970966 60980350 1.14624490086285 0.915084915084915 "rs78669446" 0.454178
"11" "PGA5" 51 1e+05 61008628 61018929 82.35019231588 0.022109778902211 "rs181222293" 0.000749169000000005
"11" "PGM2L1" 321 1e+05 74041360 74109502 857.922877631463 0.00541994580054199 "rs512641" 0.000159060000000003
"11" "PHF21A" 639 1e+05 45950869 46142985 1734.60625445718 0.002939970600294 "rs149618563" 1.87180000000002e-08
"11" "PHLDA2" 2 1e+05 2949502 2950650 6.76260693344008 0.036249637503625 "rs13390" 0.0100672
"11" "PHOX2A" 9 1e+05 71950120 71955220 17.0390994110952 0.0628993710062899 "rs78268306" 0.0799761000000003
"11" "PHRF1" 207 1e+05 576445 612222 399.547728489479 0.013379866201338 "rs72844710" 0.00122877000000001
"11" "PIDD1" 32 1e+05 799178 805250 79.8639652814676 0.00775992240077599 "rs147896191" 0.00334542
"11" "PIK3C2A" 297 1e+06 17108123 17191354 1503.31526484194 9.99999000001e-07 "rs7478986" 4.62062000000006e-08
"11" "PITPNM1" 42 1e+05 67259238 67272843 68.0013001142078 0.00634993650063499 "rs184028661" 0.000292145999999997
"11" "PIWIL4" 256 1000 94300473 94354587 237.732922838825 0.408591408591409 "rs11020842" 0.00195079
"11" "PKNOX2" 1486 1e+05 125034558 125303285 2117.23248317653 0.0169998300017 "rs182055685" 0.000550085000000009
"11" "PKP3" 64 1e+05 394216 404908 108.72200294958 0.031229687703123 "rs7479832" 0.0128239
"11" "PLCB3" 56 1e+06 64018994 64036924 182.775552238646 5.5999944000056e-05 "rs145502455" 0.000241857999999995
"11" "PLEKHA7" 1282 1e+06 16809206 17035963 4989.33511351539 9.99999000001e-07 "rs11024074" 1.48830000000001e-08
"11" "PLET1" 63 1000 112118875 112131583 46.9826264237077 0.602397602397602 "rs192804748" 0.0202428
"11" "PNPLA2" 34 1e+05 818900 825571 59.4119652878219 0.030609693903061 "rs145895171" 0.0021001
"11" "POLA2" 95 1e+06 65029431 65065088 623.037430794561 9.99999000001e-07 "rs150811477" 9.56930000000022e-07
"11" "POLD4" 8 1e+05 67118235 67121067 20.7940793858775 0.035089649103509 "rs28364248" 0.000398345999999996
"11" "POLR2G" 16 1000 62529010 62534187 15.3201473366753 0.377622377622378 "rs187680926" 0.00733331000000001
"11" "POLR2L" 21 1e+05 839720 842529 91.4695549383749 0.00349996500035 "rs10678550" 0.000545557000000014
"11" "POU2AF1" 132 1000 111222980 111250157 101.492397185197 0.500499500499501 "rs528768631" 0.00193246
"11" "PPME1" 328 1e+06 73882107 73965748 1515.47711819449 0.000323999676000324 "rs72986713" 7.46035999999996e-05
"11" "PPP1CA" 14 1e+05 67165651 67169376 21.8963816014755 0.030469695303047 "rs61891592" 0.0123614999999999
"11" "PPP1R14B" 9 1e+06 64011950 64014413 44.5390976716645 0.000434999565000435 "rs60031276" 0.000673922999999987
"11" "PPP1R32" 44 1e+06 61248584 61258400 400.744374413805 9.99999000001e-07 "rs374478547" 2.14694000000002e-08
"11" "PPP2R5B" 40 1000 64692142 64701950 44.450695734236 0.216783216783217 "rs649528" 0.00418958000000001
"11" "PPP6R3" 585 1e+06 68228185 68382801 2088.77772510563 0.00056999943000057 "rs182253652" 1.22622000000003e-07
"11" "PRCP" 348 1000 82535408 82611557 329.291750205309 0.404595404595405 "rs142498393" 0.00489733999999998
"11" "PRDX5" 18 1e+06 64085559 64089295 60.5442463355285 8.999991000009e-06 "rs150300468" 0.000188035999999998
"11" "PRG2" 8 1000 57154833 57158130 6.3820693171175 0.471528471528472 "rs3741089" 0.136807000000001
"11" "PRG3" 22 1e+05 57144241 57148623 54.3513992661653 0.00503994960050399 "rs1940145" 6.91639999999996e-05
"11" "PRKCDBP" 12 1e+05 6340175 6341740 22.6841676071614 0.030169698303017 "rs11544764" 0.0129521
"11" "PRKRIR" 105 1000 76061003 76091880 151.211956356925 0.104895104895105 "rs4320976" 0.0178706
"11" "PRMT3" 587 1000 20409075 20530879 676.083579151722 0.217782217782218 "rs140659217" 0.00068405300000001
"11" "PRPF19" 46 1e+05 60658019 60674061 85.2043044707202 0.047359526404736 "rs482584" 0.00213619000000001
"11" "PRRG4" 127 1000 32851480 32879669 107.825516794567 0.503496503496504 "rs191428386" 0.00786556999999999
"11" "PRSS23" 41 1000 86511490 86522273 33.5128560006461 0.533466533466533 "rs112269979" 0.0480762
"11" "PSMC3" 44 1e+06 47440319 47448024 229.872181526351 1.3999986000014e-05 "rs2293579" 9.89783000000005e-10
"11" "PTDSS2" 241 1e+05 450279 491387 417.612390916374 0.027979720202798 "rs2301169" 0.000829869999999979
"11" "PTGDR2" 33 1e+06 60618397 60623444 147.985519154407 0.000166999833000167 "rs41360946" 0.000888546000000001
"11" "PTH" 11 1000 13513600 13517567 8.93947620173129 0.482517482517482 "rs6256" 0.0966563000000003
"11" "PTPMT1" 24 1e+06 47586981 47595013 162.655005625896 2.0999979000021e-05 "rs11537751" 1.01954999999998e-07
"11" "PTPRCAP" 11 1000 67202980 67205153 8.52696194663482 0.367632367632368 "rs370854668" 0.0369334999999997
"11" "PTS" 39 1000 112097087 112104695 26.4115426958378 0.751248751248751 "rs548121779" 0.134957999999998
"11" "PUS3" 48 1e+05 125763379 125773116 132.282076480752 0.00909990900090999 "rs566020" 0.000848965000000018
"11" "PYGM" 45 1000 64513860 64528187 30.4945679325243 0.704295704295704 "rs549841293" 0.0336008
"11" "QSER1" 301 1000 32914723 33001814 329.996484629069 0.238761238761239 "rs549278664" 0.00593499000000002
"11" "RAB1B" 37 1e+05 66036055 66044963 83.3667768701686 0.0049999500005 "rs145963503" 2.64942000000007e-06
"11" "RAB30-AS1" 10 1000 82783107 82784754 9.8336677294113 0.27972027972028 "rs143432132" 0.0399733000000001
"11" "RAB38" 374 1e+05 87846414 87908635 606.972808623433 0.0581894181058189 "rs5742207" 0.00604254999999999
"11" "RAB39A" 178 1e+05 107799276 107834208 342.716779598308 0.012989870101299 "rs148836637" 0.00267615
"11" "RAG1" 37 1e+05 36589562 36601310 58.4517954415272 0.020489795102049 "rs144872922" 0.00118611999999997
"11" "RAG2" 26 1000 36613492 36619829 17.2486316617088 0.594405594405594 "rs147748696" 0.123198
"11" "RAPSN" 58 1e+06 47459307 47470730 484.525529542952 1.999998000002e-06 "rs7103648" 9.05106999999979e-10
"11" "RARRES3" 19 1000 63304272 63313930 17.1441378216914 0.427572427572428 "rs181057252" 0.101095999999999
"11" "RASSF10" 9 1000 13030969 13033653 6.9178640174826 0.4995004995005 "rs12793946" 0.166605
"11" "RBM14-RBM4" 82 1000 66384052 66413944 94.29247065782 0.118881118881119 "rs541626776" 0.00168756
"11" "RBM4B" 38 1000 66432464 66445392 41.0324446783595 0.200799200799201 "rs375684620" 0.0194908000000001
"11" "RBM7" 29 1000 114271250 114281332 24.1341565098252 0.552447552447552 "rs191775825" 0.0288855
"11" "RBMXL2" 13 1000 7110164 7112379 11.5426142989492 0.536463536463537 "rs546462346" 0.0605829
"11" "RCE1" 11 1000 66610882 66614003 15.7761095367273 0.160839160839161 "rs549218710" 0.0152686
"11" "RCN1" 76 1e+05 32112476 32127272 165.167049299576 0.025379746202538 "rs138072200" 3.14724000000003e-05
"11" "RCOR2" 22 1e+06 63678692 63684316 119.783215451809 5.999994000006e-06 "rs113350066" 1.23937000000002e-05
"11" "RELA" 35 1e+06 65421066 65430443 217.900956989329 9.99999000001e-07 "rs11568300" 2.39718000000004e-08
"11" "REXO2" 48 1000 114310107 114321000 35.0881815216939 0.723276723276723 "rs76177629" 0.0613676999999998
"11" "RHOD" 51 1e+05 66824288 66839488 117.835682230374 0.011269887301127 "rs570236616" 0.00057920200000001
"11" "RHOG" 96 1e+05 3848207 3862213 175.847800599168 0.025849741502585 "rs12278324" 0.011998
"11" "RIC3" 435 1000 8127596 8190590 516.978546488455 0.235764235764236 "rs78641031" 9.69929000000001e-05
"11" "RIN1" 34 1e+05 66099541 66104000 69.4921231635904 0.00815991840081599 "rs201610229" 0.00120409000000002
"11" "RNASEH2C" 13 1e+05 65485143 65488409 31.943482336194 0.00599994000059999 "rs4645936" 0.000255028999999994
"11" "RNF121" 319 1000 71639767 71708643 474.839823748973 0.124875124875125 "rs79450267" 0.00161734
"11" "RNF141" 174 1e+05 10533224 10562774 516.664762591472 0.002669973300267 "rs34466373" 0.000281902999999993
"11" "RNF169" 321 1000 74459912 74553458 396.978228401706 0.14985014985015 "rs146171204" 0.00900161000000005
"11" "RNF26" 10 1e+05 119205209 119208024 30.250871788402 0.011729882701173 "rs2248853" 0.00121859999999999
"11" "RNU6-83P_11" 427 1e+05 77764353 77830821 872.738383726939 0.045029549704503 "rs553532164" 0.00305591
"11" "ROBO3" 80 1e+05 124735304 124751370 131.434998130305 0.017559824401756 "rs117482133" 0.000457562000000003
"11" "ROBO4" 89 1e+05 124754113 124767831 209.404650922056 0.011749882501175 "rs116021839" 0.000184462999999996
"11" "ROM1" 8 1000 62380212 62382592 11.9839798520037 0.196803196803197 "rs149743096" 0.0757896999999998
"11" "RPL23AP64" 2 1000 118873670 118874303 3.52243320277416 0.162837162837163 "rs192113495" 0.146599
"11" "RPL27A" 44 1000 8703994 8711419 54.9786890823965 0.238761238761239 "rs147902227" 0.0158628
